record_id,source,source_type,published_at,week_start,language,engagement,trend_tag,text_clean
mock_566,pinterest,social,2025-11-19T04:03:43.118395+00:00,2025-11-17,en,390,clean_girl_makeup,no makeup makeup ideas #11 clean girl trend is growing. look from pinterest with seasonal beauty focus.
mock_567,vogue,news,2025-11-15T04:03:43.118395+00:00,2025-11-10,en,257,cherry_cola_lips,cherry cola lips ideas #11 cherry cola lips trend is growing. look from vogue with seasonal beauty focus.
mock_568,tiktok,social,2025-11-15T04:03:43.118395+00:00,2025-11-10,en,238,latte_makeup,soft brown eyes ideas #11 latte makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_569,pinterest,social,2025-11-19T04:03:43.118395+00:00,2025-11-17,en,359,euphoria_glitter_liner,rhinestone eyes ideas #11 euphoria makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_570,vogue,news,2025-11-17T04:03:43.118395+00:00,2025-11-17,en,395,cherry_cola_lips,cherry cola lips ideas #11 dark liner lips trend is growing. look from vogue with seasonal beauty focus.
mock_571,pinterest,social,2025-11-16T04:03:43.118395+00:00,2025-11-10,en,253,strawberry_girl_blush,fruit blush ideas #11 fruit blush trend is growing. look from pinterest with seasonal beauty focus.
mock_572,vogue,news,2025-11-18T04:03:43.118395+00:00,2025-11-17,en,77,euphoria_glitter_liner,euphoria makeup ideas #11 rhinestone eyes trend is growing. look from vogue with seasonal beauty focus.
mock_573,instagram,social,2025-11-13T04:03:43.118395+00:00,2025-11-10,en,322,strawberry_girl_blush,fruit blush ideas #11 douyin blush trend is growing. look from instagram with seasonal beauty focus.
mock_574,instagram,social,2025-11-17T04:03:43.118395+00:00,2025-11-17,en,203,strawberry_girl_blush,douyin blush ideas #11 strawberry girl trend is growing. look from instagram with seasonal beauty focus.
mock_575,vogue,news,2025-11-16T04:03:43.118395+00:00,2025-11-10,en,230,clean_girl_makeup,minimal makeup ideas #11 clean girl trend is growing. look from vogue with seasonal beauty focus.
mock_576,tiktok,social,2025-11-13T04:03:43.118395+00:00,2025-11-10,en,362,fox_eye_siren_eye,siren eyes ideas #11 winged liner lift trend is growing. look from tiktok with seasonal beauty focus.
mock_577,vogue,news,2025-11-18T04:03:43.118395+00:00,2025-11-17,en,266,fox_eye_siren_eye,siren eyes ideas #11 winged liner lift trend is growing. look from vogue with seasonal beauty focus.
mock_578,instagram,social,2025-11-19T04:03:43.118395+00:00,2025-11-17,en,25,glass_skin,glowy base ideas #11 glass skin trend is growing. look from instagram with seasonal beauty focus.
mock_579,vogue,news,2025-11-19T04:03:43.118395+00:00,2025-11-17,en,58,euphoria_glitter_liner,glitter liner ideas #11 glitter liner trend is growing. look from vogue with seasonal beauty focus.
mock_580,tiktok,social,2025-11-13T04:03:43.118395+00:00,2025-11-10,en,301,fox_eye_siren_eye,winged liner lift ideas #11 siren eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_581,pinterest,social,2025-11-16T04:03:43.118395+00:00,2025-11-10,en,313,graphic_editorial_liner,floating liner ideas #11 graphic liner trend is growing. look from pinterest with seasonal beauty focus.
mock_582,tiktok,social,2025-11-13T04:03:43.118395+00:00,2025-11-10,en,354,graphic_editorial_liner,graphic liner ideas #11 graphic liner trend is growing. look from tiktok with seasonal beauty focus.
mock_583,pinterest,social,2025-11-17T04:03:43.118395+00:00,2025-11-17,en,66,glass_skin,glowy base ideas #11 glowy base trend is growing. look from pinterest with seasonal beauty focus.
mock_584,business_of_fashion,news,2025-11-17T04:03:43.118395+00:00,2025-11-17,en,355,fox_eye_siren_eye,winged liner lift ideas #11 siren eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_585,pinterest,social,2025-11-19T04:03:43.118395+00:00,2025-11-17,en,252,fox_eye_siren_eye,siren eyes ideas #11 winged liner lift trend is growing. look from pinterest with seasonal beauty focus.
mock_586,tiktok,social,2025-11-18T04:03:43.118395+00:00,2025-11-17,en,78,graphic_editorial_liner,graphic liner ideas #11 negative space liner trend is growing. look from tiktok with seasonal beauty focus.
mock_587,tiktok,social,2025-11-15T04:03:43.118395+00:00,2025-11-10,en,300,cherry_cola_lips,90s lip combo ideas #11 dark liner lips trend is growing. look from tiktok with seasonal beauty focus.
mock_588,pinterest,social,2025-11-14T04:03:43.118395+00:00,2025-11-10,en,91,graphic_editorial_liner,negative space liner ideas #11 negative space liner trend is growing. look from pinterest with seasonal beauty focus.
mock_589,pinterest,social,2025-11-15T04:03:43.118395+00:00,2025-11-10,en,116,fox_eye_siren_eye,fox eye ideas #11 siren eyes trend is growing. look from pinterest with seasonal beauty focus.
mock_590,instagram,social,2025-11-18T04:03:43.118395+00:00,2025-11-17,en,75,latte_makeup,warm neutrals ideas #11 latte makeup trend is growing. look from instagram with seasonal beauty focus.
mock_591,vogue,news,2025-11-16T04:03:43.118395+00:00,2025-11-10,en,275,euphoria_glitter_liner,euphoria makeup ideas #11 rhinestone eyes trend is growing. look from vogue with seasonal beauty focus.
mock_592,business_of_fashion,news,2025-11-16T04:03:43.118395+00:00,2025-11-10,en,280,graphic_editorial_liner,graphic liner ideas #11 negative space liner trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_593,instagram,social,2025-11-13T04:03:43.118395+00:00,2025-11-10,en,356,strawberry_girl_blush,douyin blush ideas #11 douyin blush trend is growing. look from instagram with seasonal beauty focus.
mock_594,vogue,news,2025-11-17T04:03:43.118395+00:00,2025-11-17,en,160,fox_eye_siren_eye,siren eyes ideas #11 siren eyes trend is growing. look from vogue with seasonal beauty focus.
mock_595,instagram,social,2025-11-14T04:03:43.118395+00:00,2025-11-10,en,328,strawberry_girl_blush,douyin blush ideas #11 douyin blush trend is growing. look from instagram with seasonal beauty focus.
mock_596,business_of_fashion,news,2025-11-19T04:03:43.118395+00:00,2025-11-17,en,384,latte_makeup,soft brown eyes ideas #11 soft brown eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_597,instagram,social,2025-11-14T04:03:43.118395+00:00,2025-11-10,en,371,cherry_cola_lips,dark liner lips ideas #11 90s lip combo trend is growing. look from instagram with seasonal beauty focus.
mock_598,business_of_fashion,news,2025-11-17T04:03:43.118395+00:00,2025-11-17,en,383,latte_makeup,latte makeup ideas #11 warm neutrals trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_599,business_of_fashion,news,2025-11-17T04:03:43.118395+00:00,2025-11-17,en,365,strawberry_girl_blush,douyin blush ideas #11 douyin blush trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_600,pinterest,social,2025-11-24T04:03:43.118395+00:00,2025-11-24,en,32,clean_girl_makeup,minimal makeup ideas #12 clean girl trend is growing. look from pinterest with seasonal beauty focus.
mock_601,instagram,social,2025-11-22T04:03:43.118395+00:00,2025-11-17,en,166,euphoria_glitter_liner,rhinestone eyes ideas #12 glitter liner trend is growing. look from instagram with seasonal beauty focus.
mock_602,tiktok,social,2025-11-21T04:03:43.118395+00:00,2025-11-17,en,203,glass_skin,dewy skin ideas #12 glass skin trend is growing. look from tiktok with seasonal beauty focus.
mock_603,business_of_fashion,news,2025-11-23T04:03:43.118395+00:00,2025-11-17,en,281,fox_eye_siren_eye,winged liner lift ideas #12 siren eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_604,vogue,news,2025-11-23T04:03:43.118395+00:00,2025-11-17,en,370,strawberry_girl_blush,fruit blush ideas #12 douyin blush trend is growing. look from vogue with seasonal beauty focus.
mock_605,tiktok,social,2025-11-21T04:03:43.118395+00:00,2025-11-17,en,135,graphic_editorial_liner,negative space liner ideas #12 negative space liner trend is growing. look from tiktok with seasonal beauty focus.
mock_606,business_of_fashion,news,2025-11-24T04:03:43.118395+00:00,2025-11-24,en,391,fox_eye_siren_eye,fox eye ideas #12 siren eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_607,pinterest,social,2025-11-21T04:03:43.118395+00:00,2025-11-17,en,396,euphoria_glitter_liner,rhinestone eyes ideas #12 euphoria makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_608,vogue,news,2025-11-22T04:03:43.118395+00:00,2025-11-17,en,86,cherry_cola_lips,cherry cola lips ideas #12 90s lip combo trend is growing. look from vogue with seasonal beauty focus.
mock_609,tiktok,social,2025-11-23T04:03:43.118395+00:00,2025-11-17,en,40,euphoria_glitter_liner,euphoria makeup ideas #12 glitter liner trend is growing. look from tiktok with seasonal beauty focus.
mock_610,business_of_fashion,news,2025-11-26T04:03:43.118395+00:00,2025-11-24,en,271,cherry_cola_lips,90s lip combo ideas #12 90s lip combo trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_611,tiktok,social,2025-11-24T04:03:43.118395+00:00,2025-11-24,en,114,fox_eye_siren_eye,winged liner lift ideas #12 fox eye trend is growing. look from tiktok with seasonal beauty focus.
mock_612,vogue,news,2025-11-24T04:03:43.118395+00:00,2025-11-24,en,67,strawberry_girl_blush,fruit blush ideas #12 strawberry girl trend is growing. look from vogue with seasonal beauty focus.
mock_613,tiktok,social,2025-11-22T04:03:43.118395+00:00,2025-11-17,en,131,cherry_cola_lips,90s lip combo ideas #12 90s lip combo trend is growing. look from tiktok with seasonal beauty focus.
mock_614,pinterest,social,2025-11-25T04:03:43.118395+00:00,2025-11-24,en,248,latte_makeup,latte makeup ideas #12 soft brown eyes trend is growing. look from pinterest with seasonal beauty focus.
mock_615,pinterest,social,2025-11-25T04:03:43.118395+00:00,2025-11-24,en,215,latte_makeup,latte makeup ideas #12 warm neutrals trend is growing. look from pinterest with seasonal beauty focus.
mock_616,pinterest,social,2025-11-24T04:03:43.118395+00:00,2025-11-24,en,283,latte_makeup,soft brown eyes ideas #12 warm neutrals trend is growing. look from pinterest with seasonal beauty focus.
mock_617,tiktok,social,2025-11-25T04:03:43.118395+00:00,2025-11-24,en,184,fox_eye_siren_eye,winged liner lift ideas #12 fox eye trend is growing. look from tiktok with seasonal beauty focus.
mock_618,business_of_fashion,news,2025-11-24T04:03:43.118395+00:00,2025-11-24,en,340,glass_skin,glass skin ideas #12 glass skin trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_619,vogue,news,2025-11-26T04:03:43.118395+00:00,2025-11-24,en,125,clean_girl_makeup,no makeup makeup ideas #12 no makeup makeup trend is growing. look from vogue with seasonal beauty focus.
mock_620,pinterest,social,2025-11-25T04:03:43.118395+00:00,2025-11-24,en,32,euphoria_glitter_liner,glitter liner ideas #12 rhinestone eyes trend is growing. look from pinterest with seasonal beauty focus.
mock_621,pinterest,social,2025-11-20T04:03:43.118395+00:00,2025-11-17,en,111,glass_skin,dewy skin ideas #12 glowy base trend is growing. look from pinterest with seasonal beauty focus.
mock_622,tiktok,social,2025-11-23T04:03:43.118395+00:00,2025-11-17,en,250,strawberry_girl_blush,douyin blush ideas #12 fruit blush trend is growing. look from tiktok with seasonal beauty focus.
mock_623,pinterest,social,2025-11-23T04:03:43.118395+00:00,2025-11-17,en,293,clean_girl_makeup,clean girl ideas #12 no makeup makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_624,business_of_fashion,news,2025-11-20T04:03:43.118395+00:00,2025-11-17,en,203,clean_girl_makeup,no makeup makeup ideas #12 clean girl trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_625,business_of_fashion,news,2025-11-20T04:03:43.118395+00:00,2025-11-17,en,244,cherry_cola_lips,dark liner lips ideas #12 dark liner lips trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_626,vogue,news,2025-11-21T04:03:43.118395+00:00,2025-11-17,en,89,fox_eye_siren_eye,winged liner lift ideas #12 siren eyes trend is growing. look from vogue with seasonal beauty focus.
mock_627,instagram,social,2025-11-22T04:03:43.118395+00:00,2025-11-17,en,25,latte_makeup,soft brown eyes ideas #12 soft brown eyes trend is growing. look from instagram with seasonal beauty focus.
mock_628,pinterest,social,2025-11-20T04:03:43.118395+00:00,2025-11-17,en,295,strawberry_girl_blush,douyin blush ideas #12 strawberry girl trend is growing. look from pinterest with seasonal beauty focus.
mock_629,tiktok,social,2025-11-21T04:03:43.118395+00:00,2025-11-17,en,350,strawberry_girl_blush,douyin blush ideas #12 strawberry girl trend is growing. look from tiktok with seasonal beauty focus.
mock_630,instagram,social,2025-11-24T04:03:43.118395+00:00,2025-11-24,en,119,cherry_cola_lips,cherry cola lips ideas #12 cherry cola lips trend is growing. look from instagram with seasonal beauty focus.
mock_631,business_of_fashion,news,2025-11-23T04:03:43.118395+00:00,2025-11-17,en,168,clean_girl_makeup,no makeup makeup ideas #12 clean girl trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_632,instagram,social,2025-11-25T04:03:43.118395+00:00,2025-11-24,en,189,graphic_editorial_liner,floating liner ideas #12 graphic liner trend is growing. look from instagram with seasonal beauty focus.
mock_633,pinterest,social,2025-11-22T04:03:43.118395+00:00,2025-11-17,en,119,clean_girl_makeup,minimal makeup ideas #12 minimal makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_634,business_of_fashion,news,2025-11-25T04:03:43.118395+00:00,2025-11-24,en,375,cherry_cola_lips,90s lip combo ideas #12 cherry cola lips trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_635,tiktok,social,2025-11-23T04:03:43.118395+00:00,2025-11-17,en,22,euphoria_glitter_liner,glitter liner ideas #12 euphoria makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_636,tiktok,social,2025-11-26T04:03:43.118395+00:00,2025-11-24,en,88,latte_makeup,soft brown eyes ideas #12 soft brown eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_637,vogue,news,2025-11-23T04:03:43.118395+00:00,2025-11-17,en,176,latte_makeup,warm neutrals ideas #12 soft brown eyes trend is growing. look from vogue with seasonal beauty focus.
mock_638,business_of_fashion,news,2025-11-20T04:03:43.118395+00:00,2025-11-17,en,91,cherry_cola_lips,90s lip combo ideas #12 cherry cola lips trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_639,pinterest,social,2025-11-20T04:03:43.118395+00:00,2025-11-17,en,317,glass_skin,glowy base ideas #12 dewy skin trend is growing. look from pinterest with seasonal beauty focus.
mock_640,pinterest,social,2025-11-24T04:03:43.118395+00:00,2025-11-24,en,298,cherry_cola_lips,90s lip combo ideas #12 dark liner lips trend is growing. look from pinterest with seasonal beauty focus.
mock_641,tiktok,social,2025-11-23T04:03:43.118395+00:00,2025-11-17,en,321,fox_eye_siren_eye,winged liner lift ideas #12 siren eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_642,business_of_fashion,news,2025-11-24T04:03:43.118395+00:00,2025-11-24,en,223,clean_girl_makeup,minimal makeup ideas #12 no makeup makeup trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_643,business_of_fashion,news,2025-11-25T04:03:43.118395+00:00,2025-11-24,en,283,euphoria_glitter_liner,euphoria makeup ideas #12 glitter liner trend is growing. look from business_of_fashion with seasonal beauty focus.
